game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff
2022020180,20222023,2022-11-05,2,Amalie Arena,-04:00,14,7,TBL,BUF,5.0,3.0,2022-11-05T23:00:00Z,TBL,BUF,2.0
2022020196,20222023,2022-11-08,2,KeyBank Center,-05:00,7,53,BUF,ARI,1.0,4.0,2022-11-09T00:00:00Z,ARI,BUF,3.0
2022020215,20222023,2022-11-10,2,KeyBank Center,-05:00,7,54,BUF,VGK,4.0,7.0,2022-11-11T00:00:00Z,VGK,BUF,3.0
2022020252,20222023,2022-11-15,2,KeyBank Center,-05:00,7,23,BUF,VAN,4.0,5.0,2022-11-16T00:00:00Z,VAN,BUF,1.0
2022020257,20222023,2022-11-16,2,Canadian Tire Centre,-05:00,9,7,OTT,BUF,4.0,1.0,2022-11-17T00:00:00Z,OTT,BUF,3.0
2022020276,20222023,2022-11-19,2,Scotiabank Arena,-05:00,10,7,TOR,BUF,5.0,2.0,2022-11-20T00:00:00Z,TOR,BUF,3.0
2022020301,20222023,2022-11-22,2,Centre Bell,-05:00,8,7,MTL,BUF,2.0,7.0,2022-11-23T00:00:00Z,BUF,MTL,5.0
2022020307,20222023,2022-11-23,2,KeyBank Center,-05:00,7,19,BUF,STL,6.0,2.0,2022-11-24T00:00:00Z,BUF,STL,4.0
2022020327,20222023,2022-11-25,2,KeyBank Center,-05:00,7,1,BUF,NJD,1.0,3.0,2022-11-26T01:00:00Z,NJD,BUF,2.0
2022020347,20222023,2022-11-28,2,KeyBank Center,-05:00,7,14,BUF,TBL,5.0,6.0,2022-11-29T00:00:00Z,TBL,BUF,1.0
2022020361,20222023,2022-11-30,2,Little Caesars Arena,-05:00,17,7,DET,BUF,4.0,5.0,2022-12-01T00:00:00Z,BUF,DET,1.0
2022020365,20222023,2022-12-01,2,KeyBank Center,-05:00,7,21,BUF,COL,4.0,6.0,2022-12-02T00:00:00Z,COL,BUF,2.0
2022020395,20222023,2022-12-04,2,KeyBank Center,-05:00,7,28,BUF,SJS,6.0,3.0,2022-12-05T00:00:00Z,BUF,SJS,3.0
2022020412,20222023,2022-12-07,2,Nationwide Arena,-05:00,29,7,CBJ,BUF,4.0,9.0,2022-12-08T00:30:00Z,BUF,CBJ,5.0
2022020426,20222023,2022-12-09,2,KeyBank Center,-05:00,7,5,BUF,PIT,3.0,4.0,2022-12-10T00:00:00Z,PIT,BUF,1.0
2022020437,20222023,2022-12-10,2,PPG Paints Arena,-05:00,5,7,PIT,BUF,3.0,1.0,2022-12-11T00:00:00Z,PIT,BUF,2.0
2022020457,20222023,2022-12-13,2,KeyBank Center,-05:00,7,26,BUF,LAK,6.0,0.0,2022-12-14T00:00:00Z,BUF,LAK,6.0
2022020479,20222023,2022-12-15,2,Ball Arena,-07:00,21,7,COL,BUF,2.0,4.0,2022-12-16T02:00:00Z,BUF,COL,2.0
2022020492,20222023,2022-12-17,2,Mullett Arena,-07:00,53,7,ARI,BUF,2.0,5.0,2022-12-18T02:00:00Z,BUF,ARI,3.0
2022020507,20222023,2022-12-19,2,T-Mobile Arena,-08:00,54,7,VGK,BUF,2.0,3.0,2022-12-20T03:00:00Z,BUF,VGK,1.0
2022020563,20222023,2022-12-29,2,KeyBank Center,-05:00,7,17,BUF,DET,6.0,3.0,2022-12-30T00:00:00Z,BUF,DET,3.0
2022020592,20222023,2023-01-01,2,Canadian Tire Centre,-05:00,9,7,OTT,BUF,3.0,1.0,2023-01-02T00:00:00Z,OTT,BUF,2.0
2022020599,20222023,2023-01-03,2,Capital One Arena,-05:00,15,7,WSH,BUF,4.0,5.0,2023-01-04T00:00:00Z,BUF,WSH,1.0
2022020631,20222023,2023-01-07,2,KeyBank Center,-05:00,7,30,BUF,MIN,6.0,5.0,2023-01-08T00:00:00Z,BUF,MIN,1.0
2022020990,20222023,2023-01-09,2,KeyBank Center,-05:00,7,4,BUF,PHI,0.0,4.0,2023-01-10T00:00:00Z,PHI,BUF,4.0
2022020651,20222023,2023-01-10,2,KeyBank Center,-05:00,7,55,BUF,SEA,3.0,4.0,2023-01-11T00:00:00Z,SEA,BUF,1.0
2022020668,20222023,2023-01-12,2,KeyBank Center,-05:00,7,52,BUF,WPG,2.0,4.0,2023-01-13T00:00:00Z,WPG,BUF,2.0
2022020686,20222023,2023-01-14,2,Bridgestone Arena,-06:00,18,7,NSH,BUF,3.0,5.0,2023-01-15T01:00:00Z,BUF,NSH,2.0
2022020694,20222023,2023-01-16,2,KeyBank Center,-05:00,7,13,BUF,FLA,1.0,4.0,2023-01-16T18:00:00Z,FLA,BUF,3.0
2022020709,20222023,2023-01-17,2,United Center,-06:00,16,7,CHI,BUF,4.0,3.0,2023-01-18T01:30:00Z,CHI,BUF,1.0
2022020722,20222023,2023-01-19,2,KeyBank Center,-05:00,7,2,BUF,NYI,3.0,2.0,2023-01-20T00:30:00Z,BUF,NYI,1.0
2022020753,20222023,2023-01-23,2,American Airlines Center,-06:00,25,7,DAL,BUF,2.0,3.0,2023-01-24T01:30:00Z,BUF,DAL,1.0
2022020761,20222023,2023-01-24,2,Enterprise Center,-06:00,19,7,STL,BUF,3.0,5.0,2023-01-25T01:00:00Z,BUF,STL,2.0
2022020774,20222023,2023-01-26,2,Canada Life Centre,-06:00,52,7,WPG,BUF,2.0,3.0,2023-01-27T01:00:00Z,BUF,WPG,1.0
2022020795,20222023,2023-01-28,2,Xcel Energy Center,-06:00,30,7,MIN,BUF,3.0,2.0,2023-01-29T02:00:00Z,MIN,BUF,1.0
2022020805,20222023,2023-02-01,2,KeyBank Center,-05:00,7,12,BUF,CAR,1.0,5.0,2023-02-02T00:30:00Z,CAR,BUF,4.0
2022020833,20222023,2023-02-11,2,KeyBank Center,-05:00,7,20,BUF,CGY,2.0,7.0,2023-02-11T17:30:00Z,CGY,BUF,5.0
2022020854,20222023,2023-02-13,2,Crypto.com Arena,-08:00,26,7,LAK,BUF,5.0,2.0,2023-02-14T03:30:00Z,LAK,BUF,3.0
2022020893,20222023,2023-02-18,2,SAP Center at San Jose,-08:00,28,7,SJS,BUF,2.0,4.0,2023-02-19T03:30:00Z,BUF,SJS,2.0
2022020912,20222023,2023-02-21,2,KeyBank Center,-05:00,7,10,BUF,TOR,3.0,6.0,2023-02-22T00:30:00Z,TOR,BUF,3.0
2022020921,20222023,2023-02-23,2,Amalie Arena,-05:00,14,7,TBL,BUF,5.0,6.0,2023-02-24T00:00:00Z,BUF,TBL,1.0
2022020930,20222023,2023-02-24,2,FLA Live Arena,-05:00,13,7,FLA,BUF,1.0,3.0,2023-02-25T00:00:00Z,BUF,FLA,2.0
2022020947,20222023,2023-02-26,2,KeyBank Center,-05:00,7,15,BUF,WSH,7.0,4.0,2023-02-26T18:00:00Z,BUF,WSH,3.0
2022020958,20222023,2023-02-28,2,KeyBank Center,-05:00,7,29,BUF,CBJ,3.0,5.0,2023-03-01T00:30:00Z,CBJ,BUF,2.0
2022020536,20222023,2023-03-04,2,KeyBank Center,-05:00,7,14,BUF,TBL,5.0,3.0,2023-03-04T17:30:00Z,BUF,TBL,2.0
2022021006,20222023,2023-03-06,2,KeyBank Center,-05:00,7,22,BUF,EDM,2.0,3.0,2023-03-07T00:30:00Z,EDM,BUF,1.0
2022021017,20222023,2023-03-07,2,UBS Arena,-05:00,2,7,NYI,BUF,3.0,2.0,2023-03-08T00:30:00Z,NYI,BUF,1.0
2022021025,20222023,2023-03-09,2,KeyBank Center,-05:00,7,25,BUF,DAL,4.0,10.0,2023-03-10T00:00:00Z,DAL,BUF,6.0
2022021040,20222023,2023-03-11,2,KeyBank Center,-05:00,7,3,BUF,NYR,1.0,2.0,2023-03-11T22:00:00Z,NYR,BUF,1.0
2022021061,20222023,2023-03-13,2,Scotiabank Arena,-04:00,10,7,TOR,BUF,3.0,4.0,2023-03-13T23:30:00Z,BUF,TOR,1.0
2022021076,20222023,2023-03-15,2,Capital One Arena,-04:00,15,7,WSH,BUF,5.0,4.0,2023-03-15T23:00:00Z,WSH,BUF,1.0
2022021091,20222023,2023-03-17,2,Wells Fargo Center,-04:00,4,7,PHI,BUF,5.0,2.0,2023-03-17T23:00:00Z,PHI,BUF,3.0
2022021124,20222023,2023-03-21,2,KeyBank Center,-04:00,7,18,BUF,NSH,3.0,7.0,2023-03-21T23:00:00Z,NSH,BUF,4.0
2022021148,20222023,2023-03-24,2,KeyBank Center,-04:00,7,1,BUF,NJD,5.0,4.0,2023-03-24T23:00:00Z,BUF,NJD,1.0
2022021157,20222023,2023-03-25,2,UBS Arena,-04:00,2,7,NYI,BUF,0.0,2.0,2023-03-25T21:00:00Z,BUF,NYI,2.0
2022021171,20222023,2023-03-27,2,KeyBank Center,-04:00,7,8,BUF,MTL,3.0,4.0,2023-03-27T23:00:00Z,MTL,BUF,1.0
2022021200,20222023,2023-03-31,2,KeyBank Center,-04:00,7,3,BUF,NYR,3.0,2.0,2023-03-31T23:00:00Z,BUF,NYR,1.0
2022021206,20222023,2023-04-01,2,Wells Fargo Center,-04:00,4,7,PHI,BUF,3.0,6.0,2023-04-01T23:00:00Z,BUF,PHI,3.0
2022021229,20222023,2023-04-04,2,FLA Live Arena,-04:00,13,7,FLA,BUF,2.0,1.0,2023-04-04T23:00:00Z,FLA,BUF,1.0
2022021248,20222023,2023-04-06,2,Little Caesars Arena,-04:00,17,7,DET,BUF,6.0,7.0,2023-04-06T23:00:00Z,BUF,DET,1.0
2022021257,20222023,2023-04-08,2,KeyBank Center,-04:00,7,12,BUF,CAR,4.0,3.0,2023-04-08T16:30:00Z,BUF,CAR,1.0
2022021275,20222023,2023-04-10,2,Madison Square Garden,-04:00,3,7,NYR,BUF,2.0,3.0,2023-04-10T23:00:00Z,BUF,NYR,1.0
2022021285,20222023,2023-04-11,2,Prudential Center,-04:00,1,7,NJD,BUF,6.0,2.0,2023-04-11T23:00:00Z,NJD,BUF,4.0
2022021302,20222023,2023-04-13,2,KeyBank Center,-04:00,7,9,BUF,OTT,4.0,3.0,2023-04-13T23:00:00Z,BUF,OTT,1.0
2022020547,20222023,2023-04-14,2,Nationwide Arena,-04:00,29,7,CBJ,BUF,2.0,5.0,2023-04-14T23:30:00Z,BUF,CBJ,3.0
2022020006,20222023,2022-10-12,2,PNC Arena,-04:00,12,29,CAR,CBJ,4.0,1.0,2022-10-12T23:00:00Z,CAR,CBJ,3.0
2022020024,20222023,2022-10-14,2,SAP Center at San Jose,-07:00,28,12,SJS,CAR,1.0,2.0,2022-10-15T02:30:00Z,CAR,SJS,1.0
2022020047,20222023,2022-10-17,2,Climate Pledge Arena,-07:00,55,12,SEA,CAR,1.0,5.0,2022-10-18T02:00:00Z,CAR,SEA,4.0
2022020069,20222023,2022-10-20,2,Rogers Place,-06:00,22,12,EDM,CAR,6.0,4.0,2022-10-21T01:00:00Z,EDM,CAR,2.0
2022020085,20222023,2022-10-22,2,Scotiabank Saddledome,-06:00,20,12,CGY,CAR,3.0,2.0,2022-10-23T02:00:00Z,CGY,CAR,1.0
2022020097,20222023,2022-10-24,2,Rogers Arena,-07:00,23,12,VAN,CAR,2.0,3.0,2022-10-25T02:30:00Z,CAR,VAN,1.0
2022020124,20222023,2022-10-28,2,PNC Arena,-04:00,12,2,CAR,NYI,2.0,6.0,2022-10-28T23:00:00Z,NYI,CAR,4.0
2022020130,20222023,2022-10-29,2,Wells Fargo Center,-04:00,4,12,PHI,CAR,3.0,4.0,2022-10-29T23:00:00Z,CAR,PHI,1.0
2022020145,20222023,2022-10-31,2,PNC Arena,-04:00,12,15,CAR,WSH,3.0,2.0,2022-10-31T23:00:00Z,CAR,WSH,1.0
2022020162,20222023,2022-11-03,2,Amalie Arena,-04:00,14,12,TBL,CAR,3.0,4.0,2022-11-03T23:00:00Z,CAR,TBL,1.0
2022020191,20222023,2022-11-06,2,PNC Arena,-05:00,12,10,CAR,TOR,1.0,3.0,2022-11-06T22:00:00Z,TOR,CAR,2.0
2022020207,20222023,2022-11-09,2,FLA Live Arena,-05:00,13,12,FLA,CAR,3.0,0.0,2022-11-10T00:00:00Z,FLA,CAR,3.0
2022020212,20222023,2022-11-10,2,PNC Arena,-05:00,12,22,CAR,EDM,7.0,2.0,2022-11-11T00:00:00Z,CAR,EDM,5.0
2022020233,20222023,2022-11-12,2,Ball Arena,-07:00,21,12,COL,CAR,4.0,1.0,2022-11-13T02:00:00Z,COL,CAR,3.0
2022020245,20222023,2022-11-14,2,United Center,-06:00,16,12,CHI,CAR,0.0,3.0,2022-11-15T01:30:00Z,CAR,CHI,3.0
2022020261,20222023,2022-11-17,2,PNC Arena,-05:00,12,21,CAR,COL,2.0,3.0,2022-11-18T00:00:00Z,COL,CAR,1.0
2022020283,20222023,2022-11-19,2,Xcel Energy Center,-06:00,30,12,MIN,CAR,2.0,1.0,2022-11-20T01:00:00Z,MIN,CAR,1.0
2022020294,20222023,2022-11-21,2,Canada Life Centre,-06:00,52,12,WPG,CAR,4.0,3.0,2022-11-22T00:30:00Z,WPG,CAR,1.0
2022020303,20222023,2022-11-23,2,PNC Arena,-05:00,12,53,CAR,ARI,0.0,4.0,2022-11-24T00:00:00Z,ARI,CAR,4.0
2022020333,20222023,2022-11-26,2,PNC Arena,-05:00,12,20,CAR,CGY,3.0,2.0,2022-11-26T21:00:00Z,CAR,CGY,1.0
2022020352,20222023,2022-11-29,2,PPG Paints Arena,-05:00,5,12,PIT,CAR,2.0,3.0,2022-11-30T00:00:00Z,CAR,PIT,1.0
2022020369,20222023,2022-12-01,2,Enterprise Center,-06:00,19,12,STL,CAR,4.0,6.0,2022-12-02T01:00:00Z,CAR,STL,2.0
2022020391,20222023,2022-12-03,2,Crypto.com Arena,-08:00,26,12,LAK,CAR,2.0,4.0,2022-12-04T03:30:00Z,CAR,LAK,2.0
2022020440,20222023,2022-12-10,2,UBS Arena,-05:00,2,12,NYI,CAR,0.0,3.0,2022-12-11T00:30:00Z,CAR,NYI,3.0
2022020460,20222023,2022-12-13,2,Little Caesars Arena,-05:00,17,12,DET,CAR,0.0,1.0,2022-12-14T00:00:00Z,CAR,DET,1.0
2022020475,20222023,2022-12-15,2,PNC Arena,-05:00,12,55,CAR,SEA,3.0,2.0,2022-12-16T00:00:00Z,CAR,SEA,1.0
2022020487,20222023,2022-12-17,2,PNC Arena,-05:00,12,25,CAR,DAL,5.0,4.0,2022-12-18T00:00:00Z,CAR,DAL,1.0
2022020498,20222023,2022-12-18,2,PNC Arena,-05:00,12,5,CAR,PIT,3.0,2.0,2022-12-18T22:00:00Z,CAR,PIT,1.0
2022020512,20222023,2022-12-20,2,PNC Arena,-05:00,12,1,CAR,NJD,4.0,1.0,2022-12-21T00:00:00Z,CAR,NJD,3.0
2022020526,20222023,2022-12-22,2,PPG Paints Arena,-05:00,5,12,PIT,CAR,3.0,4.0,2022-12-23T00:00:00Z,CAR,PIT,1.0
2022020535,20222023,2022-12-23,2,PNC Arena,-05:00,12,4,CAR,PHI,6.0,5.0,2022-12-24T00:00:00Z,CAR,PHI,1.0
2022020548,20222023,2022-12-27,2,PNC Arena,-05:00,12,16,CAR,CHI,3.0,0.0,2022-12-28T00:00:00Z,CAR,CHI,3.0
2022020575,20222023,2022-12-30,2,PNC Arena,-05:00,12,13,CAR,FLA,4.0,0.0,2022-12-31T00:30:00Z,CAR,FLA,4.0
2022020590,20222023,2023-01-01,2,Prudential Center,-05:00,1,12,NJD,CAR,4.0,5.0,2023-01-01T20:00:00Z,CAR,NJD,1.0
2022020600,20222023,2023-01-03,2,Madison Square Garden,-05:00,3,12,NYR,CAR,5.0,3.0,2023-01-04T00:00:00Z,NYR,CAR,2.0
2022020614,20222023,2023-01-05,2,PNC Arena,-05:00,12,18,CAR,NSH,3.0,5.0,2023-01-06T00:00:00Z,NSH,CAR,2.0
2022020629,20222023,2023-01-07,2,Nationwide Arena,-05:00,29,12,CBJ,CAR,4.0,3.0,2023-01-07T21:00:00Z,CBJ,CAR,1.0
2022020650,20222023,2023-01-10,2,PNC Arena,-05:00,12,1,CAR,NJD,3.0,5.0,2023-01-11T00:00:00Z,NJD,CAR,2.0
2022020662,20222023,2023-01-12,2,Nationwide Arena,-05:00,29,12,CBJ,CAR,2.0,6.0,2023-01-13T00:00:00Z,CAR,CBJ,4.0
2022020682,20222023,2023-01-14,2,PNC Arena,-05:00,12,5,CAR,PIT,2.0,1.0,2023-01-15T00:00:00Z,CAR,PIT,1.0
2022020692,20222023,2023-01-15,2,PNC Arena,-05:00,12,23,CAR,VAN,3.0,4.0,2023-01-15T22:00:00Z,VAN,CAR,1.0
2022020721,20222023,2023-01-19,2,PNC Arena,-05:00,12,30,CAR,MIN,5.0,2.0,2023-01-20T00:00:00Z,CAR,MIN,3.0
2022020739,20222023,2023-01-21,2,UBS Arena,-05:00,2,12,NYI,CAR,2.0,5.0,2023-01-22T00:30:00Z,CAR,NYI,3.0
2022020768,20222023,2023-01-25,2,American Airlines Center,-06:00,25,12,DAL,CAR,2.0,3.0,2023-01-26T01:30:00Z,CAR,DAL,1.0
2022020783,20222023,2023-01-27,2,PNC Arena,-05:00,12,28,CAR,SJS,5.0,4.0,2023-01-28T00:00:00Z,CAR,SJS,1.0
2022020802,20222023,2023-01-31,2,PNC Arena,-05:00,12,26,CAR,LAK,5.0,4.0,2023-02-01T00:00:00Z,CAR,LAK,1.0
2022020841,20222023,2023-02-11,2,PNC Arena,-05:00,12,3,CAR,NYR,2.0,6.0,2023-02-12T00:00:00Z,NYR,CAR,4.0
2022020855,20222023,2023-02-14,2,Capital One Arena,-05:00,15,12,WSH,CAR,2.0,3.0,2023-02-15T00:00:00Z,CAR,WSH,1.0
2022020871,20222023,2023-02-16,2,PNC Arena,-05:00,12,8,CAR,MTL,6.0,2.0,2023-02-17T00:00:00Z,CAR,MTL,4.0
2022020889,20222023,2023-02-18,2,Carter-Finley Stadium,-05:00,12,15,CAR,WSH,4.0,1.0,2023-02-19T01:00:00Z,CAR,WSH,3.0
2022020911,20222023,2023-02-21,2,PNC Arena,-05:00,12,19,CAR,STL,4.0,1.0,2023-02-22T00:00:00Z,CAR,STL,3.0
2022020933,20222023,2023-02-24,2,PNC Arena,-05:00,12,9,CAR,OTT,4.0,0.0,2023-02-25T00:00:00Z,CAR,OTT,4.0
2022020972,20222023,2023-03-01,2,T-Mobile Arena,-08:00,54,12,VGK,CAR,3.0,2.0,2023-03-02T03:00:00Z,VGK,CAR,1.0
2022020986,20222023,2023-03-03,2,Mullett Arena,-07:00,53,12,ARI,CAR,1.0,6.0,2023-03-04T02:30:00Z,CAR,ARI,5.0
2022021001,20222023,2023-03-05,2,PNC Arena,-05:00,12,14,CAR,TBL,6.0,0.0,2023-03-05T20:00:00Z,CAR,TBL,6.0
2022021012,20222023,2023-03-07,2,Centre Bell,-05:00,8,12,MTL,CAR,3.0,4.0,2023-03-08T00:00:00Z,CAR,MTL,1.0
2022021030,20222023,2023-03-09,2,PNC Arena,-05:00,12,4,CAR,PHI,1.0,0.0,2023-03-10T00:00:00Z,CAR,PHI,1.0
2022021046,20222023,2023-03-11,2,PNC Arena,-05:00,12,54,CAR,VGK,0.0,4.0,2023-03-12T00:00:00Z,VGK,CAR,4.0
2022021055,20222023,2023-03-12,2,Prudential Center,-04:00,1,12,NJD,CAR,3.0,0.0,2023-03-12T23:00:00Z,NJD,CAR,3.0
2022021068,20222023,2023-03-14,2,PNC Arena,-04:00,12,52,CAR,WPG,5.0,3.0,2023-03-14T23:00:00Z,CAR,WPG,2.0
2022021092,20222023,2023-03-17,2,Scotiabank Arena,-04:00,10,12,TOR,CAR,5.0,2.0,2023-03-17T23:00:00Z,TOR,CAR,3.0
2022021099,20222023,2023-03-18,2,Wells Fargo Center,-04:00,4,12,PHI,CAR,4.0,5.0,2023-03-18T21:00:00Z,CAR,PHI,1.0
2022021120,20222023,2023-03-21,2,Madison Square Garden,-04:00,3,12,NYR,CAR,2.0,3.0,2023-03-21T23:00:00Z,CAR,NYR,1.0
2022021138,20222023,2023-03-23,2,PNC Arena,-04:00,12,3,CAR,NYR,1.0,2.0,2023-03-23T23:00:00Z,NYR,CAR,1.0
2022021160,20222023,2023-03-25,2,PNC Arena,-04:00,12,10,CAR,TOR,5.0,3.0,2023-03-25T23:00:00Z,CAR,TOR,2.0
2022021179,20222023,2023-03-28,2,PNC Arena,-04:00,12,14,CAR,TBL,0.0,4.0,2023-03-28T23:00:00Z,TBL,CAR,4.0
2022021195,20222023,2023-03-30,2,Little Caesars Arena,-04:00,17,12,DET,CAR,3.0,2.0,2023-03-30T23:30:00Z,DET,CAR,1.0
2022021207,20222023,2023-04-01,2,Centre Bell,-04:00,8,12,MTL,CAR,0.0,3.0,2023-04-01T23:00:00Z,CAR,MTL,3.0
2022021219,20222023,2023-04-02,2,PNC Arena,-04:00,12,2,CAR,NYI,2.0,1.0,2023-04-02T22:00:00Z,CAR,NYI,1.0
2022021232,20222023,2023-04-04,2,PNC Arena,-04:00,12,9,CAR,OTT,3.0,2.0,2023-04-04T23:00:00Z,CAR,OTT,1.0
2022021250,20222023,2023-04-06,2,Bridgestone Arena,-05:00,18,12,NSH,CAR,3.0,0.0,2023-04-07T00:00:00Z,NSH,CAR,3.0
2022021276,20222023,2023-04-10,2,Canadian Tire Centre,-04:00,9,12,OTT,CAR,3.0,2.0,2023-04-10T23:00:00Z,OTT,CAR,1.0
2022021288,20222023,2023-04-11,2,PNC Arena,-04:00,12,17,CAR,DET,4.0,1.0,2023-04-11T23:00:00Z,CAR,DET,3.0
2022021299,20222023,2023-04-13,2,FLA Live Arena,-04:00,13,12,FLA,CAR,4.0,6.0,2023-04-13T23:00:00Z,CAR,FLA,2.0
2022020021,20222023,2022-10-14,2,Nationwide Arena,-04:00,29,14,CBJ,TBL,2.0,5.0,2022-10-14T23:00:00Z,TBL,CBJ,3.0
2022020033,20222023,2022-10-15,2,Enterprise Center,-05:00,19,29,STL,CBJ,5.0,2.0,2022-10-16T00:00:00Z,STL,CBJ,3.0
2022020050,20222023,2022-10-18,2,Nationwide Arena,-04:00,29,23,CBJ,VAN,4.0,3.0,2022-10-18T23:00:00Z,CBJ,VAN,1.0
2022020063,20222023,2022-10-20,2,Nationwide Arena,-04:00,29,18,CBJ,NSH,5.0,3.0,2022-10-20T23:00:00Z,CBJ,NSH,2.0
2022020081,20222023,2022-10-22,2,Nationwide Arena,-04:00,29,5,CBJ,PIT,3.0,6.0,2022-10-22T23:00:00Z,PIT,CBJ,3.0
2022020089,20222023,2022-10-23,2,Madison Square Garden,-04:00,3,29,NYR,CBJ,1.0,5.0,2022-10-23T21:00:00Z,CBJ,NYR,4.0
2022020098,20222023,2022-10-25,2,Nationwide Arena,-04:00,29,53,CBJ,ARI,3.0,6.0,2022-10-25T23:00:00Z,ARI,CBJ,3.0
2022020139,20222023,2022-10-30,2,Prudential Center,-04:00,1,29,NJD,CBJ,7.0,1.0,2022-10-30T18:00:00Z,NJD,CBJ,6.0
2022020175,20222023,2022-11-04,2,Nokia Arena,+02:00,21,29,COL,CBJ,6.0,3.0,2022-11-04T18:00:00Z,COL,CBJ,3.0
2022020185,20222023,2022-11-05,2,Nokia Arena,+02:00,29,21,CBJ,COL,1.0,5.0,2022-11-05T18:00:00Z,COL,CBJ,4.0
2022020214,20222023,2022-11-10,2,Nationwide Arena,-05:00,29,4,CBJ,PHI,5.0,2.0,2022-11-11T00:00:00Z,CBJ,PHI,3.0
2022020231,20222023,2022-11-12,2,UBS Arena,-05:00,2,29,NYI,CBJ,4.0,3.0,2022-11-13T00:30:00Z,NYI,CBJ,1.0
2022020250,20222023,2022-11-15,2,Nationwide Arena,-05:00,29,4,CBJ,PHI,5.0,4.0,2022-11-16T00:30:00Z,CBJ,PHI,1.0
2022020263,20222023,2022-11-17,2,Nationwide Arena,-05:00,29,8,CBJ,MTL,6.0,4.0,2022-11-18T00:00:00Z,CBJ,MTL,2.0
2022020279,20222023,2022-11-19,2,Nationwide Arena,-05:00,29,17,CBJ,DET,1.0,6.0,2022-11-20T00:00:00Z,DET,CBJ,5.0
2022020289,20222023,2022-11-20,2,Nationwide Arena,-05:00,29,13,CBJ,FLA,5.0,3.0,2022-11-20T23:00:00Z,CBJ,FLA,2.0
2022020306,20222023,2022-11-23,2,Nationwide Arena,-05:00,29,8,CBJ,MTL,1.0,3.0,2022-11-24T00:00:00Z,MTL,CBJ,2.0
2022020326,20222023,2022-11-25,2,Nationwide Arena,-05:00,29,2,CBJ,NYI,2.0,3.0,2022-11-26T01:00:00Z,NYI,CBJ,1.0
2022020349,20222023,2022-11-28,2,Nationwide Arena,-05:00,29,54,CBJ,VGK,2.0,3.0,2022-11-29T00:00:00Z,VGK,CBJ,1.0
2022020378,20222023,2022-12-02,2,Canada Life Centre,-06:00,52,29,WPG,CBJ,1.0,4.0,2022-12-03T01:00:00Z,CBJ,WPG,3.0
2022020394,20222023,2022-12-04,2,Nationwide Arena,-05:00,29,17,CBJ,DET,2.0,4.0,2022-12-04T23:00:00Z,DET,CBJ,2.0
2022020404,20222023,2022-12-06,2,PPG Paints Arena,-05:00,5,29,PIT,CBJ,4.0,1.0,2022-12-07T00:00:00Z,PIT,CBJ,3.0
2022020424,20222023,2022-12-09,2,Nationwide Arena,-05:00,29,20,CBJ,CGY,3.0,1.0,2022-12-10T00:00:00Z,CBJ,CGY,2.0
2022020443,20222023,2022-12-11,2,Nationwide Arena,-05:00,29,26,CBJ,LAK,6.0,5.0,2022-12-11T23:00:00Z,CBJ,LAK,1.0
2022020455,20222023,2022-12-13,2,FLA Live Arena,-05:00,13,29,FLA,CBJ,4.0,0.0,2022-12-14T00:00:00Z,FLA,CBJ,4.0
2022020470,20222023,2022-12-15,2,Amalie Arena,-05:00,14,29,TBL,CBJ,4.0,1.0,2022-12-16T00:00:00Z,TBL,CBJ,3.0
2022020502,20222023,2022-12-19,2,Nationwide Arena,-05:00,29,25,CBJ,DAL,1.0,2.0,2022-12-20T00:00:00Z,DAL,CBJ,1.0
2022020510,20222023,2022-12-20,2,Wells Fargo Center,-05:00,4,29,PHI,CBJ,5.0,3.0,2022-12-21T00:00:00Z,PHI,CBJ,2.0
2022020540,20222023,2022-12-23,2,United Center,-06:00,16,29,CHI,CBJ,5.0,2.0,2022-12-24T01:30:00Z,CHI,CBJ,3.0
2022020567,20222023,2022-12-29,2,UBS Arena,-05:00,2,29,NYI,CBJ,2.0,1.0,2022-12-30T00:30:00Z,NYI,CBJ,1.0
2022020583,20222023,2022-12-31,2,Nationwide Arena,-05:00,29,16,CBJ,CHI,4.0,1.0,2022-12-31T18:00:00Z,CBJ,CHI,3.0
2022020601,20222023,2023-01-03,2,Canadian Tire Centre,-05:00,9,29,OTT,CBJ,4.0,0.0,2023-01-04T00:00:00Z,OTT,CBJ,4.0
2022020617,20222023,2023-01-05,2,Nationwide Arena,-05:00,29,15,CBJ,WSH,2.0,6.0,2023-01-06T00:00:00Z,WSH,CBJ,4.0
2022020639,20222023,2023-01-08,2,Capital One Arena,-05:00,15,29,WSH,CBJ,1.0,0.0,2023-01-08T22:00:00Z,WSH,CBJ,1.0
2022020648,20222023,2023-01-10,2,Amalie Arena,-05:00,14,29,TBL,CBJ,6.0,3.0,2023-01-11T00:00:00Z,TBL,CBJ,3.0
2022020678,20222023,2023-01-14,2,Little Caesars Arena,-05:00,17,29,DET,CBJ,3.0,4.0,2023-01-15T00:00:00Z,CBJ,DET,1.0
2022020701,20222023,2023-01-16,2,Nationwide Arena,-05:00,29,3,CBJ,NYR,1.0,3.0,2023-01-17T00:00:00Z,NYR,CBJ,2.0
