,game_id,season,game_date,game_type,venue,venue_utc_offest,home_team_id,away_team_id,home_team_abbrev,away_team_abbrev,home_team_score,away_team_score,start_time_utc,winner_abbrev,loser_abbrev,goal_diff,venue_team,League,Division,venue_lat,venue_lon,team,goals_for,goals_against,is_away,game_result,goal_difference,venue_lat_prev,venue_lon_prev,distance,consecutive_away_games,rest_days,back_to_back
1801,2024020773,20242025,2025-01-24,2,United Center,-06:00,16,14,CHI,TBL,3.0,4.0,2025-01-25T01:00:00Z,TBL,CHI,1.0,Chicago Blackhawks,NHL,Central,41.880556,-87.674167,TBL,4.0,3.0,True,win,1.0,45.496111,-73.569444,1201.2986477612096,25,2.0,False
1993,2024020781,20242025,2025-01-25,2,Little Caesars Arena,-05:00,17,14,DET,TBL,2.0,0.0,2025-01-26T00:00:00Z,DET,TBL,2.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,TBL,0.0,2.0,True,loss,-2.0,41.880556,-87.674167,384.4109187323676,26,0.0,True
491,2024020801,20242025,2025-01-28,2,Amalie Arena,-05:00,14,16,TBL,CHI,1.0,4.0,2025-01-29T00:00:00Z,CHI,TBL,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,1.0,4.0,False,loss,-3.0,42.341111,-83.055,1601.9571141003576,0,2.0,False
843,2024020815,20242025,2025-01-30,2,Amalie Arena,-05:00,14,26,TBL,LAK,3.0,0.0,2025-01-31T00:00:00Z,TBL,LAK,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,3.0,0.0,False,win,3.0,27.9427,-82.4518,0.0,0,1.0,False
1060,2024020829,20242025,2025-02-01,2,Amalie Arena,-05:00,14,2,TBL,NYI,2.0,3.0,2025-02-02T00:00:00Z,NYI,TBL,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,2.0,3.0,False,loss,-1.0,27.9427,-82.4518,0.0,0,1.0,False
1128,2024020847,20242025,2025-02-04,2,Amalie Arena,-05:00,14,9,TBL,OTT,4.0,3.0,2025-02-05T00:00:00Z,TBL,OTT,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,4.0,3.0,False,win,1.0,27.9427,-82.4518,0.0,0,2.0,False
1129,2024020862,20242025,2025-02-06,2,Amalie Arena,-05:00,14,9,TBL,OTT,5.0,1.0,2025-02-07T00:00:00Z,TBL,OTT,4.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,5.0,1.0,False,win,4.0,27.9427,-82.4518,0.0,0,1.0,False
1998,2024020877,20242025,2025-02-08,2,Little Caesars Arena,-05:00,17,14,DET,TBL,3.0,6.0,2025-02-08T18:00:00Z,TBL,DET,3.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,TBL,6.0,3.0,True,win,3.0,27.9427,-82.4518,1601.9571141003576,27,1.0,False
2253,2024020891,20242025,2025-02-09,2,Centre Bell,-05:00,8,14,MTL,TBL,3.0,5.0,2025-02-09T18:00:00Z,TBL,MTL,2.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,TBL,5.0,3.0,True,win,2.0,42.341111,-83.055,836.1364979572563,28,0.0,True
1205,2024020909,20242025,2025-02-23,2,Amalie Arena,-05:00,14,55,TBL,SEA,4.0,1.0,2025-02-23T23:00:00Z,TBL,SEA,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,4.0,1.0,False,win,3.0,45.496111,-73.569444,2103.0660634960304,0,13.0,False
742,2024020921,20242025,2025-02-25,2,Amalie Arena,-05:00,14,22,TBL,EDM,4.0,1.0,2025-02-26T00:30:00Z,TBL,EDM,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,4.0,1.0,False,win,3.0,27.9427,-82.4518,0.0,0,1.0,False
430,2024020936,20242025,2025-02-27,2,Amalie Arena,-05:00,14,20,TBL,CGY,3.0,0.0,2025-02-28T00:00:00Z,TBL,CGY,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,3.0,0.0,False,win,3.0,27.9427,-82.4518,0.0,0,1.0,False
2580,2024020950,20242025,2025-03-01,2,Capital One Arena,-05:00,15,14,WSH,TBL,1.0,3.0,2025-03-01T17:30:00Z,TBL,WSH,2.0,Washington Capitals,NHL,Metropolitan,38.8982,-77.0209,TBL,3.0,1.0,True,win,2.0,27.9427,-82.4518,1317.6522625918487,29,1.0,False
2111,2024020969,20242025,2025-03-03,2,Amerant Bank Arena,-05:00,13,14,FLA,TBL,2.0,1.0,2025-03-04T00:00:00Z,FLA,TBL,1.0,Flordia Panthers,NHL,Atlantic,26.158333,-80.325556,TBL,1.0,2.0,True,loss,-1.0,38.8982,-77.0209,1449.7854078599257,30,1.0,False
361,2024020976,20242025,2025-03-04,2,Amalie Arena,-05:00,14,29,TBL,CBJ,6.0,2.0,2025-03-05T00:00:00Z,TBL,CBJ,4.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,6.0,2.0,False,win,4.0,26.158333,-80.325556,289.30469024177984,0,0.0,True
218,2024020989,20242025,2025-03-06,2,Amalie Arena,-05:00,14,7,TBL,BUF,6.0,5.0,2025-03-07T00:00:00Z,TBL,BUF,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,6.0,5.0,False,win,1.0,27.9427,-82.4518,0.0,0,1.0,False
145,2024021005,20242025,2025-03-08,2,Amalie Arena,-05:00,14,6,TBL,BOS,0.0,4.0,2025-03-08T20:00:00Z,BOS,TBL,4.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,0.0,4.0,False,loss,-4.0,27.9427,-82.4518,0.0,0,1.0,False
1609,2024021029,20242025,2025-03-11,2,Lenovo Center,-04:00,12,14,CAR,TBL,4.0,1.0,2025-03-11T23:30:00Z,CAR,TBL,3.0,Carolina Hurricanes,NHL,Metropolitan,35.803333,-78.721944,TBL,1.0,4.0,True,loss,-3.0,27.9427,-82.4518,942.1262361907421,31,2.0,False
2474,2024021043,20242025,2025-03-13,2,Wells Fargo Center,-04:00,4,14,PHI,TBL,4.0,3.0,2025-03-13T23:00:00Z,PHI,TBL,1.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,TBL,3.0,4.0,True,loss,-1.0,35.803333,-78.721944,551.9413791927992,32,1.0,False
1460,2024021058,20242025,2025-03-15,2,TD Garden,-04:00,6,14,BOS,TBL,2.0,6.0,2025-03-15T23:00:00Z,TBL,BOS,4.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,TBL,6.0,2.0,True,win,4.0,39.901111,-75.171944,439.91153232950273,33,1.0,False
1163,2024021074,20242025,2025-03-17,2,Amalie Arena,-04:00,14,4,TBL,PHI,2.0,0.0,2025-03-17T23:00:00Z,TBL,PHI,2.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,2.0,0.0,False,win,2.0,42.366303,-71.062228,1905.0308729991891,0,1.0,False
1943,2024021097,20242025,2025-03-20,2,American Airlines Center,-05:00,25,14,DAL,TBL,2.0,3.0,2025-03-21T00:00:00Z,TBL,DAL,1.0,Dallas Stars,NHL,Central,32.790556,-96.810278,TBL,3.0,2.0,True,win,1.0,27.9427,-82.4518,1477.6262290518519,34,2.0,False
2581,2024021111,20242025,2025-03-22,2,Delta Center,-06:00,59,14,UTA,TBL,6.0,4.0,2025-03-22T21:00:00Z,UTA,TBL,2.0,Utah Mammoth,NHL,Central,40.7684,-111.9016,TBL,4.0,6.0,True,loss,-2.0,32.790556,-96.810278,1606.80660454975,35,1.0,False
2582,2024021122,20242025,2025-03-23,2,T-Mobile Arena,-07:00,54,14,VGK,TBL,4.0,2.0,2025-03-24T00:00:00Z,VGK,TBL,2.0,Vegas Golden Knights,NHL,Pacific,36.102778,-115.178333,TBL,2.0,4.0,True,loss,-2.0,40.7684,-111.9016,591.9989783662106,36,0.0,True
1187,2024021131,20242025,2025-03-25,2,Amalie Arena,-04:00,14,5,TBL,PIT,6.0,1.0,2025-03-25T23:00:00Z,TBL,PIT,5.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,6.0,1.0,False,win,5.0,36.102778,-115.178333,3198.8974934475577,0,1.0,False
1271,2024021145,20242025,2025-03-27,2,Amalie Arena,-04:00,14,59,TBL,UTA,8.0,0.0,2025-03-27T23:00:00Z,TBL,UTA,8.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,8.0,0.0,False,win,8.0,27.9427,-82.4518,0.0,0,1.0,False
1069,2024021160,20242025,2025-03-29,2,Amalie Arena,-04:00,14,2,TBL,NYI,5.0,3.0,2025-03-29T18:00:00Z,TBL,NYI,2.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,5.0,3.0,False,win,2.0,27.9427,-82.4518,0.0,0,1.0,False
2382,2024021186,20242025,2025-04-01,2,UBS Arena,-04:00,2,14,NYI,TBL,1.0,4.0,2025-04-01T23:30:00Z,TBL,NYI,3.0,New York Islanders,NHL,Metropolitan,40.712094,-73.727157,TBL,4.0,1.0,True,win,3.0,27.9427,-82.4518,1628.2421636072036,37,2.0,False
2448,2024021198,20242025,2025-04-03,2,Canadian Tire Centre,-04:00,9,14,OTT,TBL,2.0,1.0,2025-04-03T23:00:00Z,OTT,TBL,1.0,Ottawa Senators,NHL,Atlantic,45.2969,-75.9268,TBL,1.0,2.0,True,loss,-1.0,40.712094,-73.727157,540.2163107158574,38,1.0,False
1543,2024021215,20242025,2025-04-05,2,KeyBank Center,-04:00,7,14,BUF,TBL,3.0,2.0,2025-04-05T23:00:00Z,BUF,TBL,1.0,Buffalo Sabres,NHL,Atlantic,42.875,-78.876389,TBL,2.0,3.0,True,loss,-1.0,45.2969,-75.9268,357.7536346904088,39,1.0,False
2417,2024021230,20242025,2025-04-07,2,Madison Square Garden,-04:00,3,14,NYR,TBL,1.0,5.0,2025-04-07T23:00:00Z,TBL,NYR,4.0,New York Rangers,NHL,Metropolitan,40.750556,-73.993611,TBL,5.0,1.0,True,win,4.0,42.875,-78.876389,468.45683837916175,40,1.0,False
1272,2024021245,20242025,2025-04-09,2,Amalie Arena,-04:00,14,10,TBL,TOR,3.0,4.0,2025-04-09T23:00:00Z,TOR,TBL,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,3.0,4.0,False,loss,-1.0,40.750556,-73.993611,1620.1370871041659,0,1.0,False
701,2024021261,20242025,2025-04-11,2,Amalie Arena,-04:00,14,17,TBL,DET,3.0,4.0,2025-04-11T23:00:00Z,DET,TBL,1.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,3.0,4.0,False,loss,-1.0,27.9427,-82.4518,0.0,0,1.0,False
235,2024021280,20242025,2025-04-13,2,Amalie Arena,-04:00,14,7,TBL,BUF,7.0,4.0,2025-04-13T22:00:00Z,TBL,BUF,3.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,7.0,4.0,False,win,3.0,27.9427,-82.4518,0.0,0,1.0,False
812,2024021294,20242025,2025-04-15,2,Amalie Arena,-04:00,14,13,TBL,FLA,5.0,1.0,2025-04-15T23:30:00Z,TBL,FLA,4.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TBL,5.0,1.0,False,win,4.0,27.9427,-82.4518,0.0,0,1.0,False
2419,2024021310,20242025,2025-04-17,2,Madison Square Garden,-04:00,3,14,NYR,TBL,4.0,0.0,2025-04-17T23:00:00Z,NYR,TBL,4.0,New York Rangers,NHL,Metropolitan,40.750556,-73.993611,TBL,0.0,4.0,True,loss,-4.0,27.9427,-82.4518,1620.1370871041659,41,1.0,False
2221,2024020006,20242025,2024-10-09,2,Centre Bell,-04:00,8,10,MTL,TOR,1.0,0.0,2024-10-09T23:00:00Z,MTL,TOR,1.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,TOR,0.0,1.0,True,loss,-1.0,45.496111,-73.569444,0.0,1,0.0,True
2266,2024020015,20242025,2024-10-10,2,Prudential Center,-04:00,1,10,NJD,TOR,2.0,4.0,2024-10-10T23:00:00Z,TOR,NJD,2.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,TOR,4.0,2.0,True,win,2.0,45.496111,-73.569444,531.8083299380012,2,0.0,True
1166,2024020026,20242025,2024-10-12,2,Scotiabank Arena,-04:00,10,5,TOR,PIT,4.0,2.0,2024-10-12T23:00:00Z,TOR,PIT,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,2.0,False,win,2.0,40.733611,-74.171111,537.2169027436078,0,1.0,False
814,2024020058,20242025,2024-10-16,2,Scotiabank Arena,-04:00,10,26,TOR,LAK,6.0,2.0,2024-10-16T23:30:00Z,TOR,LAK,4.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,6.0,2.0,False,win,4.0,43.643333,-79.379167,0.0,0,3.0,False
1077,2024020079,20242025,2024-10-19,2,Scotiabank Arena,-04:00,10,3,TOR,NYR,1.0,4.0,2024-10-19T23:00:00Z,NYR,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,1.0,4.0,False,loss,-3.0,43.643333,-79.379167,0.0,0,2.0,False
1260,2024020091,20242025,2024-10-21,2,Scotiabank Arena,-04:00,10,14,TOR,TBL,5.0,2.0,2024-10-21T23:30:00Z,TOR,TBL,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,5.0,2.0,False,win,3.0,43.643333,-79.379167,0.0,0,1.0,False
1628,2024020097,20242025,2024-10-22,2,Nationwide Arena,-04:00,29,10,CBJ,TOR,6.0,2.0,2024-10-22T23:30:00Z,CBJ,TOR,4.0,Columbus Blue Jackets,NHL,Metropolitan,39.969283,-83.006111,TOR,2.0,6.0,True,loss,-4.0,43.643333,-79.379167,507.1041709899174,3,0.0,True
1240,2024020110,20242025,2024-10-24,2,Scotiabank Arena,-04:00,10,19,TOR,STL,1.0,5.0,2024-10-24T23:00:00Z,STL,TOR,4.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,1.0,5.0,False,loss,-4.0,39.969283,-83.006111,507.1041709899174,0,1.0,False
1402,2024020125,20242025,2024-10-26,2,TD Garden,-04:00,6,10,BOS,TOR,4.0,3.0,2024-10-26T23:00:00Z,BOS,TOR,1.0,Boston Bruins,NHL,Atlantic,42.366303,-71.062228,TOR,3.0,4.0,True,loss,-1.0,43.643333,-79.379167,690.7304089771571,4,1.0,False
2585,2024020143,20242025,2024-10-28,2,Canada Life Centre,-05:00,52,10,WPG,TOR,4.0,6.0,2024-10-28T23:30:00Z,TOR,WPG,2.0,Winnipeg Jets,NHL,Central,49.892778,-97.143611,TOR,6.0,4.0,True,win,2.0,42.366303,-71.062228,2163.068971532825,5,1.0,False
1192,2024020161,20242025,2024-10-31,2,Scotiabank Arena,-04:00,10,55,TOR,SEA,4.0,1.0,2024-10-31T23:00:00Z,TOR,SEA,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,1.0,False,win,3.0,49.892778,-97.143611,1515.8246011334822,0,2.0,False
2553,2024020181,20242025,2024-11-02,2,Enterprise Center,-05:00,19,10,STL,TOR,4.0,2.0,2024-11-02T23:00:00Z,STL,TOR,2.0,St. Louis Blues,NHL,Central,38.626667,-90.2025,TOR,2.0,4.0,True,loss,-2.0,43.643333,-79.379167,1063.0150891534115,6,1.0,False
2182,2024020189,20242025,2024-11-03,2,Xcel Energy Center,-06:00,30,10,MIN,TOR,2.0,1.0,2024-11-03T23:00:00Z,MIN,TOR,1.0,Minnesota Wild,NHL,Central,44.944722,-93.101111,TOR,1.0,2.0,True,loss,-1.0,38.626667,-90.2025,742.3677217647953,7,0.0,True
95,2024020195,20242025,2024-11-05,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,4.0,0.0,2024-11-06T00:00:00Z,TOR,BOS,4.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,0.0,False,win,4.0,44.944722,-93.101111,1100.3129960653994,0,1.0,False
654,2024020220,20242025,2024-11-08,2,Scotiabank Arena,-05:00,10,17,TOR,DET,3.0,1.0,2024-11-09T00:00:00Z,TOR,DET,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,1.0,False,win,2.0,43.643333,-79.379167,0.0,0,2.0,False
920,2024020227,20242025,2024-11-09,2,Scotiabank Arena,-05:00,10,8,TOR,MTL,4.0,1.0,2024-11-10T00:00:00Z,TOR,MTL,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,1.0,False,win,3.0,43.643333,-79.379167,0.0,0,0.0,True
1113,2024020245,20242025,2024-11-12,2,Scotiabank Arena,-05:00,10,9,TOR,OTT,0.0,3.0,2024-11-13T00:00:00Z,OTT,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,0.0,3.0,False,loss,-3.0,43.643333,-79.379167,0.0,0,2.0,False
2586,2024020253,20242025,2024-11-13,2,Capital One Arena,-05:00,15,10,WSH,TOR,3.0,4.0,2024-11-14T00:30:00Z,TOR,WSH,1.0,Washington Capitals,NHL,Metropolitan,38.8982,-77.0209,TOR,4.0,3.0,True,win,1.0,43.643333,-79.379167,563.1758544648978,8,0.0,True
714,2024020274,20242025,2024-11-16,2,Scotiabank Arena,-05:00,10,22,TOR,EDM,4.0,3.0,2024-11-17T00:00:00Z,TOR,EDM,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,3.0,False,win,1.0,38.8982,-77.0209,563.1758544648978,0,2.0,False
1275,2024020301,20242025,2024-11-20,2,Scotiabank Arena,-05:00,10,54,TOR,VGK,3.0,0.0,2024-11-21T00:30:00Z,TOR,VGK,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,0.0,False,win,3.0,43.643333,-79.379167,0.0,0,3.0,False
1276,2024020333,20242025,2024-11-24,2,Scotiabank Arena,-05:00,10,59,TOR,UTA,3.0,2.0,2024-11-25T00:00:00Z,TOR,UTA,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,2.0,False,win,1.0,43.643333,-79.379167,0.0,0,3.0,False
2085,2024020352,20242025,2024-11-27,2,Amerant Bank Arena,-05:00,13,10,FLA,TOR,5.0,1.0,2024-11-28T00:30:00Z,FLA,TOR,4.0,Flordia Panthers,NHL,Atlantic,26.158333,-80.325556,TOR,1.0,5.0,True,loss,-4.0,43.643333,-79.379167,1946.1212209666285,9,2.0,False
2577,2024020378,20242025,2024-11-30,2,Amalie Arena,-05:00,14,10,TBL,TOR,3.0,5.0,2024-12-01T00:00:00Z,TOR,TBL,2.0,Tampa Bay Lightning,NHL,Atlantic,27.9427,-82.4518,TOR,5.0,3.0,True,win,2.0,26.158333,-80.325556,289.30469024177984,10,2.0,False
471,2024020394,20242025,2024-12-02,2,Scotiabank Arena,-05:00,10,16,TOR,CHI,4.0,1.0,2024-12-03T00:30:00Z,TOR,CHI,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,1.0,False,win,3.0,27.9427,-82.4518,1767.3386847751099,0,1.0,False
1007,2024020406,20242025,2024-12-04,2,Scotiabank Arena,-05:00,10,18,TOR,NSH,3.0,2.0,2024-12-05T00:30:00Z,TOR,NSH,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,2.0,False,win,1.0,43.643333,-79.379167,0.0,0,1.0,False
1277,2024020419,20242025,2024-12-06,2,Scotiabank Arena,-05:00,10,15,TOR,WSH,1.0,3.0,2024-12-07T00:00:00Z,WSH,TOR,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,1.0,3.0,False,loss,-2.0,43.643333,-79.379167,0.0,0,1.0,False
2487,2024020433,20242025,2024-12-07,2,PPG Paints Arena,-05:00,5,10,PIT,TOR,5.0,2.0,2024-12-08T00:00:00Z,PIT,TOR,3.0,Pittsburgh Penguins,NHL,Metropolitan,40.439444,-79.989167,TOR,2.0,5.0,True,loss,-3.0,43.643333,-79.379167,359.7967847964035,11,0.0,True
2283,2024020446,20242025,2024-12-10,2,Prudential Center,-05:00,1,10,NJD,TOR,1.0,2.0,2024-12-11T00:00:00Z,TOR,NJD,1.0,New Jersey Devils,NHL,Metropolitan,40.733611,-74.171111,TOR,2.0,1.0,True,win,1.0,40.439444,-79.989167,492.2974366239691,12,2.0,False
27,2024020459,20242025,2024-12-12,2,Scotiabank Arena,-05:00,10,24,TOR,ANA,3.0,2.0,2024-12-13T00:00:00Z,TOR,ANA,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,2.0,False,win,1.0,40.733611,-74.171111,537.2169027436078,0,1.0,False
1977,2024020479,20242025,2024-12-14,2,Little Caesars Arena,-05:00,17,10,DET,TOR,4.0,2.0,2024-12-15T00:00:00Z,DET,TOR,2.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,TOR,2.0,4.0,True,loss,-2.0,43.643333,-79.379167,332.1449655694341,13,1.0,False
191,2024020490,20242025,2024-12-15,2,Scotiabank Arena,-05:00,10,7,TOR,BUF,5.0,3.0,2024-12-15T22:00:00Z,TOR,BUF,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,5.0,3.0,False,win,2.0,42.341111,-83.055,332.1449655694341,0,0.0,True
1916,2024020508,20242025,2024-12-18,2,American Airlines Center,-06:00,25,10,DAL,TOR,3.0,5.0,2024-12-19T00:30:00Z,TOR,DAL,2.0,Dallas Stars,NHL,Central,32.790556,-96.810278,TOR,5.0,3.0,True,win,2.0,43.643333,-79.379167,1936.1214207724122,14,2.0,False
1505,2024020521,20242025,2024-12-20,2,KeyBank Center,-05:00,7,10,BUF,TOR,3.0,6.0,2024-12-21T00:00:00Z,TOR,BUF,3.0,Buffalo Sabres,NHL,Atlantic,42.875,-78.876389,TOR,6.0,3.0,True,win,3.0,32.790556,-96.810278,1926.7376036613762,15,1.0,False
1048,2024020532,20242025,2024-12-21,2,Scotiabank Arena,-05:00,10,2,TOR,NYI,3.0,6.0,2024-12-22T00:00:00Z,NYI,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,6.0,False,loss,-3.0,42.875,-78.876389,94.63965015696375,0,0.0,True
1278,2024020546,20242025,2024-12-23,2,Scotiabank Arena,-05:00,10,52,TOR,WPG,2.0,5.0,2024-12-23T19:00:00Z,WPG,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,2.0,5.0,False,loss,-3.0,43.643333,-79.379167,0.0,0,1.0,False
1982,2024020559,20242025,2024-12-27,2,Little Caesars Arena,-05:00,17,10,DET,TOR,2.0,5.0,2024-12-28T00:00:00Z,TOR,DET,3.0,Detroit Red Wings,NHL,Atlantic,42.341111,-83.055,TOR,5.0,2.0,True,win,3.0,43.643333,-79.379167,332.1449655694341,16,3.0,False
1279,2024020571,20242025,2024-12-28,2,Scotiabank Arena,-05:00,10,15,TOR,WSH,2.0,5.0,2024-12-29T00:00:00Z,WSH,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,2.0,5.0,False,loss,-3.0,42.341111,-83.055,332.1449655694341,0,0.0,True
1051,2024020590,20242025,2024-12-31,2,Scotiabank Arena,-05:00,10,2,TOR,NYI,3.0,1.0,2024-12-31T18:00:00Z,TOR,NYI,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,1.0,False,win,2.0,43.643333,-79.379167,0.0,0,2.0,False
2364,2024020607,20242025,2025-01-02,2,UBS Arena,-05:00,2,10,NYI,TOR,1.0,2.0,2025-01-03T00:30:00Z,TOR,NYI,1.0,New York Islanders,NHL,Metropolitan,40.712094,-73.727157,TOR,2.0,1.0,True,win,1.0,43.643333,-79.379167,568.2498358491409,17,1.0,False
122,2024020623,20242025,2025-01-04,2,Scotiabank Arena,-05:00,10,6,TOR,BOS,6.0,4.0,2025-01-05T00:00:00Z,TOR,BOS,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,6.0,4.0,False,win,2.0,40.712094,-73.727157,568.2498358491409,0,1.0,False
1152,2024020635,20242025,2025-01-05,2,Scotiabank Arena,-05:00,10,4,TOR,PHI,3.0,2.0,2025-01-06T00:00:00Z,TOR,PHI,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,3.0,2.0,False,win,1.0,43.643333,-79.379167,0.0,0,0.0,True
2465,2024020644,20242025,2025-01-07,2,Wells Fargo Center,-05:00,4,10,PHI,TOR,2.0,3.0,2025-01-08T00:30:00Z,TOR,PHI,1.0,Philadeliphia Flyers,NHL,Metropolitan,39.901111,-75.171944,TOR,3.0,2.0,True,win,1.0,43.643333,-79.379167,542.8751327225108,18,1.0,False
1590,2024020659,20242025,2025-01-09,2,Lenovo Center,-05:00,12,10,CAR,TOR,6.0,3.0,2025-01-10T00:30:00Z,CAR,TOR,3.0,Carolina Hurricanes,NHL,Metropolitan,35.803333,-78.721944,TOR,3.0,6.0,True,loss,-3.0,39.901111,-75.171944,551.9413791927992,19,1.0,False
1280,2024020672,20242025,2025-01-11,2,Scotiabank Arena,-05:00,10,23,TOR,VAN,0.0,3.0,2025-01-12T00:00:00Z,VAN,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,0.0,3.0,False,loss,-3.0,35.803333,-78.721944,873.5697299733458,0,1.0,False
614,2024020693,20242025,2025-01-14,2,Scotiabank Arena,-05:00,10,25,TOR,DAL,1.0,4.0,2025-01-15T00:00:00Z,DAL,TOR,3.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,1.0,4.0,False,loss,-3.0,43.643333,-79.379167,0.0,0,2.0,False
979,2024020707,20242025,2025-01-16,2,Scotiabank Arena,-05:00,10,1,TOR,NJD,4.0,3.0,2025-01-17T00:00:00Z,TOR,NJD,1.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,4.0,3.0,False,win,1.0,43.643333,-79.379167,0.0,0,1.0,False
2246,2024020726,20242025,2025-01-18,2,Centre Bell,-05:00,8,10,MTL,TOR,3.0,7.0,2025-01-19T00:00:00Z,TOR,MTL,4.0,Montreal Canadiens,NHL,Atlantic,45.496111,-73.569444,TOR,7.0,3.0,True,win,4.0,43.643333,-79.379167,504.06543651742965,20,1.0,False
1267,2024020744,20242025,2025-01-20,2,Scotiabank Arena,-05:00,10,14,TOR,TBL,5.0,3.0,2025-01-21T00:30:00Z,TOR,TBL,2.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,5.0,3.0,False,win,2.0,45.496111,-73.569444,504.06543651742965,0,1.0,False
350,2024020757,20242025,2025-01-22,2,Scotiabank Arena,-05:00,10,29,TOR,CBJ,1.0,5.0,2025-01-23T00:30:00Z,CBJ,TOR,4.0,Toronto Maple Leafs,NHL,Atlantic,43.643333,-79.379167,TOR,1.0,5.0,False,loss,-4.0,43.643333,-79.379167,0.0,0,1.0,False
2437,2024020780,20242025,2025-01-25,2,Canadian Tire Centre,-05:00,9,10,OTT,TOR,2.0,1.0,2025-01-26T00:00:00Z,OTT,TOR,1.0,Ottawa Senators,NHL,Atlantic,45.2969,-75.9268,TOR,1.0,2.0,True,loss,-1.0,43.643333,-79.379167,329.8833925047144,21,2.0,False
